total_negocios,empleados_promedio,pct_micro,num_sectores_distintos,pct_sector_informal,año_alta_promedio,pct_recientes_3a,pct_recientes_1a,zona_id,lat_centro,lon_centro,prob_formalizacion,score_100,nivel
63,0.0,1.0,8,0.0,2018.8412698412699,0.42857142857142855,0.0,173_87,20.481531531531253,-90.07790659429406,0.7474327779271933,74.7,Alto
13,0.0,1.0,4,0.0,2020.6153846153845,0.6153846153846154,0.0,173_88,20.481531531531253,-90.07308266965742,0.48916383224405546,48.9,Medio
12,0.0,1.0,7,0.0,2020.3333333333333,0.5,0.0,173_161,20.481531531531253,-89.72093617118276,0.516396576089518,51.6,Alto
28,0.0,1.0,9,0.0,2016.642857142857,0.25,0.03571428571428571,173_162,20.481531531531253,-89.71611224654612,0.2586792779176922,25.9,Medio
65,0.0,1.0,10,0.0,2015.6615384615384,0.27692307692307694,0.0,173_163,20.481531531531253,-89.71128832190948,0.6098639845761159,61.0,Alto
37,0.0,1.0,9,0.0,2018.162162162162,0.43243243243243246,0.0,173_164,20.481531531531253,-89.70646439727284,0.4577522851522571,45.8,Medio
15,0.0,1.0,6,0.0,2019.6666666666667,0.4,0.0,173_165,20.481531531531253,-89.7016404726362,0.5835860737101174,58.4,Alto
21,0.0,1.0,8,0.0,2019.6190476190477,0.47619047619047616,0.0,173_166,20.481531531531253,-89.69681654799956,0.5125178525410896,51.3,Alto
12,0.0,1.0,3,0.0,2021.6666666666667,0.6666666666666666,0.08333333333333333,173_233,20.481531531531253,-89.37361359734473,0.3400260051766934,34.0,Medio
56,0.0,1.0,6,0.0,2016.75,0.21428571428571427,0.0,173_234,20.481531531531253,-89.36878967270809,0.7324547574312653,73.2,Alto
70,0.0,1.0,8,0.0,2016.557142857143,0.34285714285714286,0.0,173_235,20.481531531531253,-89.36396574807145,0.7318802815887292,73.2,Alto
7,0.0,1.0,2,0.0,2021.2857142857142,0.7142857142857143,0.0,173_236,20.481531531531253,-89.35914182343481,0.5399339344105142,54.0,Alto
2,0.0,1.0,2,0.0,2017.0,0.5,0.0,174_84,20.486036036035756,-90.09237836820398,0.509214958874743,50.9,Alto
2,0.0,1.0,1,0.0,2016.5,0.0,0.0,174_85,20.486036036035756,-90.08755444356734,0.5285844411454613,52.9,Alto
36,0.0,1.0,5,0.0,2018.861111111111,0.19444444444444445,0.0,174_86,20.486036036035756,-90.0827305189307,0.6522612202140667,65.2,Alto
48,0.0,1.0,7,0.0,2016.4375,0.1875,0.0,174_87,20.486036036035756,-90.07790659429406,0.6631823927828701,66.3,Alto
25,0.0,1.0,7,0.0,2018.76,0.32,0.0,174_88,20.486036036035756,-90.07308266965742,0.6464101682338365,64.6,Alto
19,0.0,1.0,7,0.0,2018.7368421052631,0.47368421052631576,0.0,174_160,20.486036036035756,-89.7257600958194,0.5219427027640879,52.2,Alto
53,0.0,1.0,8,0.0,2014.9245283018868,0.18867924528301888,0.0,174_161,20.486036036035756,-89.72093617118276,0.6714372700486663,67.1,Alto
93,0.0,1.0,12,0.0,2018.5913978494623,0.4731182795698925,0.010752688172043012,174_162,20.486036036035756,-89.71611224654612,0.5133376640030589,51.3,Alto
168,0.0,1.0,15,0.0,2015.3809523809523,0.2619047619047619,0.011904761904761904,174_163,20.486036036035756,-89.71128832190948,0.4745032128855111,47.5,Medio
38,0.0,1.0,5,0.0,2018.7894736842106,0.5,0.0,174_164,20.486036036035756,-89.70646439727284,0.5872306370667109,58.7,Alto
10,0.0,1.0,4,0.0,2019.5,0.3,0.0,174_165,20.486036036035756,-89.7016404726362,0.5862458094140679,58.6,Alto
5,0.0,1.0,4,0.0,2017.2,0.2,0.0,174_166,20.486036036035756,-89.69681654799956,0.5314143491003173,53.1,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,174_167,20.486036036035756,-89.69199262336292,0.4476832873392588,44.8,Medio
7,0.0,1.0,5,0.0,2022.5714285714287,0.7142857142857143,0.0,174_188,20.486036036035756,-89.5906902059935,0.4863866617742723,48.6,Medio
8,0.0,1.0,4,0.0,2020.375,0.625,0.0,174_189,20.486036036035756,-89.58586628135686,0.5610849689133207,56.1,Alto
2,0.0,1.0,2,0.0,2024.0,1.0,0.0,174_234,20.486036036035756,-89.36878967270809,0.5580561412394548,55.8,Alto
5,0.0,1.0,4,0.0,2024.0,1.0,0.0,174_327,20.486036036035756,-88.92016468150064,0.6296846090970536,63.0,Alto
10,0.0,1.0,5,0.0,2018.6,0.2,0.0,175_86,20.49054054054026,-90.0827305189307,0.5968396655867233,59.7,Alto
17,0.0,1.0,7,0.0,2016.1764705882354,0.29411764705882354,0.0,175_87,20.49054054054026,-90.07790659429406,0.5875628717418474,58.8,Alto
3,0.0,1.0,3,0.0,2017.6666666666667,0.3333333333333333,0.0,175_88,20.49054054054026,-90.07308266965742,0.5679977079150924,56.8,Alto
2,0.0,1.0,2,0.0,2021.5,0.5,0.0,175_160,20.49054054054026,-89.7257600958194,0.4049186963047068,40.5,Medio
25,0.0,1.0,6,0.0,2017.8,0.24,0.0,175_161,20.49054054054026,-89.72093617118276,0.6341982349733365,63.4,Alto
72,0.0,1.0,9,0.0,2017.8055555555557,0.3472222222222222,0.013888888888888888,175_162,20.49054054054026,-89.71611224654612,0.5663174055130686,56.6,Alto
47,0.0,1.0,9,0.0,2015.8510638297873,0.2978723404255319,0.0,175_163,20.49054054054026,-89.71128832190948,0.5278592210276979,52.8,Alto
6,0.0,1.0,4,0.0,2020.0,0.5,0.0,175_164,20.49054054054026,-89.70646439727284,0.5552597839134917,55.5,Alto
7,0.0,1.0,4,0.0,2021.857142857143,0.7142857142857143,0.0,175_165,20.49054054054026,-89.7016404726362,0.5121136531354262,51.2,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,175_166,20.49054054054026,-89.69681654799956,0.4476832873392588,44.8,Medio
3,0.0,1.0,2,0.0,2017.3333333333333,0.0,0.0,175_187,20.49054054054026,-89.59551413063014,0.41682923063802435,41.7,Medio
33,0.0,1.0,7,0.0,2020.090909090909,0.5757575757575758,0.0,175_188,20.49054054054026,-89.5906902059935,0.6102732925477594,61.0,Alto
3,0.0,1.0,3,0.0,2024.0,1.0,0.0,175_189,20.49054054054026,-89.58586628135686,0.5988203589424973,59.9,Alto
21,0.0,1.0,5,0.0,2024.0,1.0,0.0,175_327,20.49054054054026,-88.92016468150064,0.7916598741771518,79.2,Muy alto
48,0.0,1.0,9,0.0,2024.0,1.0,0.0,175_328,20.49054054054026,-88.915340756864,0.8057972872705815,80.6,Muy alto
22,0.0,1.0,4,0.0,2024.0,1.0,0.0,175_329,20.49054054054026,-88.91051683222736,0.7979630508451468,79.8,Muy alto
6,0.0,1.0,4,0.0,2020.0,0.6666666666666666,0.0,176_87,20.495045045044762,-90.07790659429406,0.5520447725971298,55.2,Alto
3,0.0,1.0,3,0.0,2022.3333333333333,0.6666666666666666,0.0,176_161,20.495045045044762,-89.72093617118276,0.4936361845463683,49.4,Medio
32,0.0,1.0,6,0.0,2016.125,0.1875,0.0,176_162,20.495045045044762,-89.71611224654612,0.628370264738358,62.8,Alto
32,0.0,1.0,5,0.0,2017.21875,0.375,0.03125,176_163,20.495045045044762,-89.71128832190948,0.6053112864663437,60.5,Alto
2,0.0,1.0,2,0.0,2019.0,0.5,0.0,176_164,20.495045045044762,-89.70646439727284,0.5089809820193384,50.9,Alto
19,0.0,1.0,6,0.0,2020.0526315789473,0.5263157894736842,0.0,176_187,20.495045045044762,-89.59551413063014,0.5763679208886994,57.6,Alto
92,0.0,1.0,15,0.0,2018.2391304347825,0.40217391304347827,0.021739130434782608,176_188,20.495045045044762,-89.5906902059935,0.43223507915667,43.2,Medio
11,0.0,1.0,5,0.0,2017.6363636363637,0.5454545454545454,0.0,176_189,20.495045045044762,-89.58586628135686,0.5655147988581951,56.6,Alto
13,0.0,1.0,5,0.0,2024.0,1.0,0.0,176_327,20.495045045044762,-88.92016468150064,0.7598277619412511,76.0,Muy alto
70,0.0,1.0,5,0.0,2024.0,1.0,0.0,176_328,20.495045045044762,-88.915340756864,0.8389636857430527,83.9,Muy alto
2,0.0,1.0,1,0.0,2024.0,1.0,0.0,176_329,20.495045045044762,-88.91051683222736,0.4745643861885558,47.5,Medio
7,0.0,1.0,5,0.0,2017.7142857142858,0.2857142857142857,0.0,177_81,20.499549549549265,-90.1068501421139,0.6156664522232353,61.6,Alto
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,177_88,20.499549549549265,-90.07308266965742,0.4980798268051684,49.8,Medio
2,0.0,1.0,2,0.0,2021.5,0.5,0.0,177_162,20.499549549549265,-89.71611224654612,0.4049186963047068,40.5,Medio
2,0.0,1.0,2,0.0,2017.0,0.5,0.0,177_163,20.499549549549265,-89.71128832190948,0.509214958874743,50.9,Alto
24,0.0,1.0,7,0.0,2021.875,0.7916666666666666,0.0,177_187,20.499549549549265,-89.59551413063014,0.4732617554751633,47.3,Medio
102,0.0,1.0,11,0.0,2016.5686274509803,0.3627450980392157,0.0,177_188,20.499549549549265,-89.5906902059935,0.6260204434266027,62.6,Alto
13,0.0,1.0,5,0.0,2016.923076923077,0.23076923076923078,0.0,177_189,20.499549549549265,-89.58586628135686,0.6135075385891217,61.4,Alto
4,0.0,1.0,3,0.0,2016.75,0.25,0.0,177_190,20.499549549549265,-89.58104235672022,0.5438373399742676,54.4,Alto
4,0.0,1.0,2,0.0,2024.0,1.0,0.0,177_327,20.499549549549265,-88.92016468150064,0.6192737664360576,61.9,Alto
20,0.0,1.0,3,0.0,2024.0,1.0,0.0,177_328,20.499549549549265,-88.915340756864,0.7635434495656693,76.4,Muy alto
87,0.0,1.0,8,0.0,2018.1264367816093,0.26436781609195403,0.0,178_80,20.504054054053768,-90.11167406675054,0.7119967715983045,71.2,Alto
84,0.0,1.0,6,0.0,2016.7380952380952,0.14285714285714285,0.0,178_81,20.504054054053768,-90.1068501421139,0.7271415677213969,72.7,Alto
5,0.0,1.0,2,0.0,2020.0,0.2,0.0,178_82,20.504054054053768,-90.10202621747726,0.4486791679864161,44.9,Medio
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,178_88,20.504054054053768,-90.07308266965742,0.4980798268051684,49.8,Medio
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,178_163,20.504054054053768,-89.71128832190948,0.4980798268051684,49.8,Medio
9,0.0,1.0,5,0.0,2016.111111111111,0.3333333333333333,0.0,178_188,20.504054054053768,-89.5906902059935,0.6340497674200285,63.4,Alto
40,0.0,1.0,6,0.0,2017.225,0.225,0.0,179_79,20.50855855855827,-90.11649799138718,0.6398408991825446,64.0,Alto
119,0.0,1.0,11,0.0,2017.8487394957983,0.3277310924369748,0.0,179_80,20.50855855855827,-90.11167406675054,0.7976343902325159,79.8,Muy alto
64,0.0,1.0,7,0.0,2017.90625,0.265625,0.0,179_81,20.50855855855827,-90.1068501421139,0.7398090688547404,74.0,Alto
4,0.0,1.0,1,0.0,2017.75,0.25,0.0,179_82,20.50855855855827,-90.10202621747726,0.5812375861035058,58.1,Alto
6,0.0,1.0,2,0.0,2017.6666666666667,0.3333333333333333,0.0,179_163,20.50855855855827,-89.71128832190948,0.6006643995559723,60.1,Alto
3,0.0,1.0,3,0.0,2019.3333333333333,0.6666666666666666,0.0,180_79,20.513063063062773,-90.11649799138718,0.5327566454227878,53.3,Alto
4,0.0,1.0,1,0.0,2021.5,0.75,0.0,183_240,20.526576576576282,-89.33984612488825,0.5482821911559312,54.8,Alto
27,0.0,1.0,6,0.0,2018.888888888889,0.37037037037037035,0.0,183_241,20.526576576576282,-89.33502220025161,0.6604127226477174,66.0,Alto
22,0.0,1.0,4,0.0,2019.090909090909,0.36363636363636365,0.0,183_242,20.526576576576282,-89.33019827561498,0.6157517721704532,61.6,Alto
11,0.0,1.0,3,0.0,2018.1818181818182,0.18181818181818182,0.0,183_243,20.526576576576282,-89.32537435097834,0.612996150981617,61.3,Alto
73,0.0,1.0,6,0.0,2018.7671232876712,0.3287671232876712,0.0,184_240,20.531081081080785,-89.33984612488825,0.7825098393141403,78.3,Muy alto
156,0.0,1.0,11,0.0,2016.8974358974358,0.25,0.0,184_241,20.531081081080785,-89.33502220025161,0.8397354572658331,84.0,Muy alto
247,0.0,1.0,12,0.0,2017.0404858299596,0.2631578947368421,0.0,184_242,20.531081081080785,-89.33019827561498,0.8193937768527114,81.9,Muy alto
84,0.0,1.0,5,0.0,2017.75,0.35714285714285715,0.0,184_243,20.531081081080785,-89.32537435097834,0.735911117383995,73.6,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,184_460,20.531081081080785,-88.27858270482761,0.4476832873392588,44.8,Medio
35,0.0,1.0,4,0.0,2020.1714285714286,0.2857142857142857,0.0,184_461,20.531081081080785,-88.27375878019097,0.6320404530247684,63.2,Alto
33,0.0,1.0,4,0.0,2022.1818181818182,0.5757575757575758,0.0,184_462,20.531081081080785,-88.26893485555433,0.5074121939355789,50.7,Alto
4,0.0,1.0,1,0.0,2019.25,0.5,0.0,185_239,20.535585585585288,-89.3446700495249,0.5548362129071152,55.5,Alto
101,0.0,1.0,6,0.0,2017.930693069307,0.3069306930693069,0.0,185_240,20.535585585585288,-89.33984612488825,0.7800242468316009,78.0,Muy alto
359,0.0,1.0,15,0.0,2017.6406685236768,0.3203342618384401,0.008356545961002786,185_241,20.535585585585288,-89.33502220025161,0.8304854542660773,83.0,Muy alto
235,0.0,1.0,13,0.0,2016.736170212766,0.2723404255319149,0.00851063829787234,185_242,20.535585585585288,-89.33019827561498,0.8169755027622333,81.7,Muy alto
24,0.0,1.0,6,0.0,2018.2916666666667,0.375,0.041666666666666664,185_243,20.535585585585288,-89.32537435097834,0.48551632015684276,48.6,Medio
6,0.0,1.0,2,0.0,2020.0,0.6666666666666666,0.0,185_244,20.535585585585288,-89.3205504263417,0.5491228354454067,54.9,Alto
114,0.0,1.0,5,0.0,2018.4912280701753,0.40350877192982454,0.0,185_461,20.535585585585288,-88.27375878019097,0.866077901222719,86.6,Muy alto
165,0.0,1.0,11,0.0,2019.1090909090908,0.3878787878787879,0.006060606060606061,185_462,20.535585585585288,-88.26893485555433,0.8607429013225351,86.1,Muy alto
26,0.0,1.0,5,0.0,2019.4615384615386,0.46153846153846156,0.0,185_463,20.535585585585288,-88.2641109309177,0.634004920383108,63.4,Alto
4,0.0,1.0,3,0.0,2018.0,0.25,0.0,186_239,20.54009009008979,-89.3446700495249,0.537729912920949,53.8,Alto
152,0.0,1.0,9,0.0,2018.6907894736842,0.3881578947368421,0.006578947368421052,186_240,20.54009009008979,-89.33984612488825,0.8618535813119498,86.2,Muy alto
148,0.0,1.0,9,0.0,2017.6351351351352,0.3716216216216216,0.006756756756756757,186_241,20.54009009008979,-89.33502220025161,0.8492401228080992,84.9,Muy alto
124,0.0,1.0,8,0.0,2018.274193548387,0.3467741935483871,0.0,186_242,20.54009009008979,-89.33019827561498,0.8645272601710604,86.5,Muy alto
4,0.0,1.0,4,0.0,2022.75,0.75,0.0,186_346,20.54009009008979,-88.82851011340449,0.48997413235829745,49.0,Medio
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,186_347,20.54009009008979,-88.82368618876785,0.4476832873392588,44.8,Medio
48,0.0,1.0,6,0.0,2017.7708333333333,0.3125,0.0,186_461,20.54009009008979,-88.27375878019097,0.6934241415641734,69.3,Alto
128,0.0,1.0,8,0.0,2019.2890625,0.390625,0.015625,186_462,20.54009009008979,-88.26893485555433,0.7305561591119213,73.1,Alto
4,0.0,1.0,3,0.0,2024.0,1.0,0.0,186_463,20.54009009008979,-88.2641109309177,0.5893766018056633,58.9,Alto
4,0.0,1.0,4,0.0,2021.5,0.5,0.0,187_132,20.544594594594294,-89.8608299856453,0.44569819985944586,44.6,Medio
6,0.0,1.0,4,0.0,2017.6666666666667,0.5,0.0,187_133,20.544594594594294,-89.85600606100866,0.5587397498712395,55.9,Alto
1,0.0,1.0,1,0.0,2014.0,0.0,0.0,187_134,20.544594594594294,-89.85118213637202,0.5657158038250323,56.6,Alto
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,187_164,20.544594594594294,-89.70646439727284,0.4980798268051684,49.8,Medio
3,0.0,1.0,1,0.0,2017.3333333333333,0.3333333333333333,0.0,187_240,20.544594594594294,-89.33984612488825,0.5892108397545288,58.9,Alto
17,0.0,1.0,4,0.0,2018.0,0.29411764705882354,0.0,187_241,20.544594594594294,-89.33502220025161,0.6174196984198315,61.7,Alto
24,0.0,1.0,5,0.0,2020.5416666666667,0.4583333333333333,0.0,187_242,20.544594594594294,-89.33019827561498,0.6029129832152672,60.3,Alto
15,0.0,1.0,4,0.0,2019.0666666666666,0.4,0.0,187_345,20.544594594594294,-88.83333403804113,0.6096525793717066,61.0,Alto
59,0.0,1.0,6,0.0,2019.1864406779662,0.4406779661016949,0.0,187_346,20.544594594594294,-88.82851011340449,0.6941661672854297,69.4,Alto
41,0.0,1.0,5,0.0,2018.3902439024391,0.4634146341463415,0.0,187_347,20.544594594594294,-88.82368618876785,0.6204955722296528,62.0,Alto
1,0.0,1.0,1,0.0,2010.0,0.0,0.0,187_348,20.544594594594294,-88.81886226413121,0.5691299769903053,56.9,Alto
6,0.0,1.0,5,0.0,2020.3333333333333,0.5,0.0,187_462,20.544594594594294,-88.26893485555433,0.554420563650717,55.4,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,187_463,20.544594594594294,-88.2641109309177,0.4476832873392588,44.8,Medio
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,188_69,20.549099099098797,-90.16473723775357,0.4980798268051684,49.8,Medio
2,0.0,1.0,2,0.0,2019.0,0.5,0.0,188_131,20.549099099098797,-89.86565391028194,0.5089809820193384,50.9,Alto
30,0.0,1.0,8,0.0,2018.4,0.43333333333333335,0.0,188_132,20.549099099098797,-89.8608299856453,0.5546224316505209,55.5,Alto
67,0.0,1.0,10,0.0,2015.686567164179,0.26865671641791045,0.0,188_133,20.549099099098797,-89.85600606100866,0.6158184613985954,61.6,Alto
26,0.0,1.0,9,0.0,2018.7692307692307,0.3076923076923077,0.0,188_134,20.549099099098797,-89.85118213637202,0.4662492066235523,46.6,Medio
6,0.0,1.0,2,0.0,2024.0,1.0,0.0,188_243,20.549099099098797,-89.32537435097834,0.6816834193784337,68.2,Alto
27,0.0,1.0,8,0.0,2017.3703703703704,0.2222222222222222,0.0,188_345,20.549099099098797,-88.83333403804113,0.580869387773043,58.1,Alto
117,0.0,1.0,15,0.0,2019.059829059829,0.452991452991453,0.02564102564102564,188_346,20.549099099098797,-88.82851011340449,0.6490951020098821,64.9,Alto
88,0.0,1.0,11,0.0,2018.9772727272727,0.4659090909090909,0.022727272727272728,188_347,20.549099099098797,-88.82368618876785,0.4434803588087714,44.3,Medio
18,0.0,1.0,6,0.0,2019.4444444444443,0.4444444444444444,0.0,188_348,20.549099099098797,-88.81886226413121,0.5961768264204877,59.6,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,188_349,20.549099099098797,-88.81403833949457,0.4476832873392588,44.8,Medio
4,0.0,1.0,3,0.0,2020.5,0.75,0.0,189_131,20.5536036036033,-89.86565391028194,0.5242378965524394,52.4,Alto
24,0.0,1.0,7,0.0,2014.7083333333333,0.16666666666666666,0.0,189_132,20.5536036036033,-89.8608299856453,0.5801173016312446,58.0,Alto
67,0.0,1.0,12,0.0,2015.7761194029852,0.26865671641791045,0.0,189_133,20.5536036036033,-89.85600606100866,0.45546811036380697,45.5,Medio
8,0.0,1.0,4,0.0,2019.75,0.625,0.0,189_134,20.5536036036033,-89.85118213637202,0.5669808641978864,56.7,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,189_215,20.5536036036033,-89.46044424080424,0.4476832873392588,44.8,Medio
2,0.0,1.0,1,0.0,2018.5,0.0,0.0,189_235,20.5536036036033,-89.36396574807145,0.515902162378375,51.6,Alto
2,0.0,1.0,2,0.0,2016.5,0.0,0.0,189_345,20.5536036036033,-88.83333403804113,0.4656095530831852,46.6,Medio
32,0.0,1.0,7,0.0,2018.84375,0.46875,0.0,189_346,20.5536036036033,-88.82851011340449,0.6265398808750479,62.7,Alto
25,0.0,1.0,7,0.0,2021.8,0.68,0.0,189_347,20.5536036036033,-88.82368618876785,0.47560251289157196,47.6,Medio
3,0.0,1.0,3,0.0,2014.6666666666667,0.3333333333333333,0.0,190_132,20.558108108107803,-89.8608299856453,0.47284397745213946,47.3,Medio
4,0.0,1.0,3,0.0,2020.5,0.75,0.0,190_133,20.558108108107803,-89.85600606100866,0.5242378965524394,52.4,Alto
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,190_134,20.558108108107803,-89.85118213637202,0.4980798268051684,49.8,Medio
1,0.0,1.0,1,0.0,2019.0,0.0,0.0,190_164,20.558108108107803,-89.70646439727284,0.4980798268051684,49.8,Medio
4,0.0,1.0,3,0.0,2019.25,0.5,0.0,190_347,20.558108108107803,-88.82368618876785,0.5423091931152489,54.2,Alto
2,0.0,1.0,2,0.0,2010.0,0.0,0.0,191_347,20.562612612612305,-88.82368618876785,0.44860733519438695,44.9,Medio
1,0.0,1.0,1,0.0,2020.0,0.0,0.0,192_122,20.56711711711681,-89.90906923201169,0.41707872115160377,41.7,Medio
24,0.0,1.0,6,0.0,2017.9583333333333,0.2916666666666667,0.0,192_411,20.56711711711681,-88.51495501202294,0.6386106578021336,63.9,Alto
55,0.0,1.0,11,0.0,2019.9454545454546,0.45454545454545453,0.0,192_412,20.56711711711681,-88.5101310873863,0.4310935066536567,43.1,Medio
1,0.0,1.0,1,0.0,2014.0,0.0,0.0,193_105,20.57162162162131,-89.99107595083456,0.5657158038250323,56.6,Alto
16,0.0,1.0,5,0.0,2019.375,0.4375,0.0,193_411,20.57162162162131,-88.51495501202294,0.6013432860319723,60.1,Alto
27,0.0,1.0,4,0.0,2019.6666666666667,0.4074074074074074,0.0,193_412,20.57162162162131,-88.5101310873863,0.6498011009948587,65.0,Alto
2,0.0,1.0,2,0.0,2017.0,0.5,0.0,194_102,20.576126126125814,-90.00554772474447,0.509214958874743,50.9,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,194_103,20.576126126125814,-90.00072380010783,0.4476832873392588,44.8,Medio
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,194_104,20.576126126125814,-89.9958998754712,0.4476832873392588,44.8,Medio
8,0.0,1.0,3,0.0,2019.75,0.5,0.0,194_105,20.576126126125814,-89.99107595083456,0.5712832253152202,57.1,Alto
9,0.0,1.0,1,0.0,2021.2222222222222,0.4444444444444444,0.0,194_412,20.576126126125814,-88.5101310873863,0.5787882810623733,57.9,Alto
1,0.0,1.0,1,0.0,2010.0,0.0,0.0,195_99,20.580630630630317,-90.02001949865439,0.5691299769903053,56.9,Alto
7,0.0,1.0,4,0.0,2015.7142857142858,0.14285714285714285,0.0,195_100,20.580630630630317,-90.01519557401775,0.6433275801050843,64.3,Alto
9,0.0,1.0,5,0.0,2016.111111111111,0.3333333333333333,0.0,195_101,20.580630630630317,-90.01037164938111,0.6340497674200285,63.4,Alto
28,0.0,1.0,7,0.0,2016.0,0.32142857142857145,0.0,195_102,20.580630630630317,-90.00554772474447,0.6275210144883973,62.8,Alto
50,0.0,1.0,11,0.0,2017.4,0.3,0.02,195_103,20.580630630630317,-90.00072380010783,0.4133885442117781,41.3,Medio
40,0.0,1.0,8,0.0,2018.2,0.375,0.0,195_104,20.580630630630317,-89.9958998754712,0.5705715597207598,57.1,Alto
17,0.0,1.0,7,0.0,2019.4705882352941,0.47058823529411764,0.0,195_105,20.580630630630317,-89.99107595083456,0.5563199402491139,55.6,Alto
3,0.0,1.0,3,0.0,2024.0,1.0,0.0,195_106,20.580630630630317,-89.98625202619792,0.5988203589424973,59.9,Alto
1,0.0,1.0,1,0.0,2014.0,0.0,0.0,196_99,20.58513513513482,-90.02001949865439,0.5657158038250323,56.6,Alto
8,0.0,1.0,6,0.0,2017.0,0.5,0.0,196_100,20.58513513513482,-90.01519557401775,0.5439596051433218,54.4,Alto
44,0.0,1.0,10,0.0,2019.5,0.5,0.0,196_101,20.58513513513482,-90.01037164938111,0.4261541182497124,42.6,Medio
77,0.0,1.0,12,0.0,2016.6103896103896,0.3116883116883117,0.025974025974025976,196_102,20.58513513513482,-90.00554772474447,0.3681250026494255,36.8,Medio
315,0.0,1.0,17,0.0,2015.8031746031745,0.26031746031746034,0.009523809523809525,196_103,20.58513513513482,-90.00072380010783,0.6817344446938141,68.2,Alto
54,0.0,1.0,9,0.0,2017.0555555555557,0.35185185185185186,0.0,196_104,20.58513513513482,-89.9958998754712,0.5177315542463458,51.8,Alto
13,0.0,1.0,7,0.0,2022.0,0.6923076923076923,0.0,196_105,20.58513513513482,-89.99107595083456,0.4154813840781233,41.5,Medio
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,196_106,20.58513513513482,-89.98625202619792,0.4476832873392588,44.8,Medio
18,0.0,1.0,8,0.0,2019.611111111111,0.4444444444444444,0.0,196_308,20.58513513513482,-89.01181924959678,0.5483567995595733,54.8,Alto
13,0.0,1.0,5,0.0,2023.2307692307693,0.8461538461538461,0.0,196_309,20.58513513513482,-89.00699532496014,0.40024589347667683,40.0,Medio
8,0.0,1.0,3,0.0,2024.0,1.0,0.0,197_100,20.589639639639323,-90.01519557401775,0.662178741379386,66.2,Alto
46,0.0,1.0,7,0.0,2020.195652173913,0.5434782608695652,0.0,197_101,20.589639639639323,-90.01037164938111,0.5676406639855653,56.8,Alto
54,0.0,1.0,8,0.0,2018.7222222222222,0.46296296296296297,0.018518518518518517,197_102,20.589639639639323,-90.00554772474447,0.5534907994147719,55.3,Alto
66,0.0,1.0,11,0.0,2018.5757575757575,0.4393939393939394,0.045454545454545456,197_103,20.589639639639323,-90.00072380010783,0.16971190040170417,17.0,Bajo
30,0.0,1.0,7,0.0,2018.8666666666666,0.4666666666666667,0.0,197_104,20.589639639639323,-89.9958998754712,0.6161194331800383,61.6,Alto
11,0.0,1.0,5,0.0,2017.0,0.2727272727272727,0.0,197_105,20.589639639639323,-89.99107595083456,0.6073262059383886,60.7,Alto
4,0.0,1.0,2,0.0,2024.0,1.0,0.0,197_307,20.589639639639323,-89.01664317423342,0.6192737664360576,61.9,Alto
55,0.0,1.0,6,0.0,2020.4727272727273,0.5818181818181818,0.0,197_308,20.589639639639323,-89.01181924959678,0.6316400244721524,63.2,Alto
30,0.0,1.0,7,0.0,2019.1,0.4666666666666667,0.0,197_309,20.589639639639323,-89.00699532496014,0.6015257425163595,60.2,Alto
2,0.0,1.0,1,0.0,2024.0,1.0,0.0,197_310,20.589639639639323,-89.0021714003235,0.4745643861885558,47.5,Medio
1,0.0,1.0,1,0.0,2025.0,1.0,1.0,198_88,20.594144144143826,-90.07308266965742,0.5153389461976065,51.5,Alto
5,0.0,1.0,4,0.0,2023.0,0.8,0.0,198_100,20.594144144143826,-90.01519557401775,0.45715619681347514,45.7,Medio
7,0.0,1.0,4,0.0,2018.4285714285713,0.42857142857142855,0.0,198_101,20.594144144143826,-90.01037164938111,0.5979350234419811,59.8,Alto
16,0.0,1.0,5,0.0,2020.375,0.5625,0.0,198_102,20.594144144143826,-90.00554772474447,0.5503853576338588,55.0,Alto
22,0.0,1.0,5,0.0,2020.090909090909,0.5909090909090909,0.0,198_103,20.594144144143826,-90.00072380010783,0.5970812366507616,59.7,Alto
16,0.0,1.0,7,0.0,2019.75,0.5625,0.0,198_104,20.594144144143826,-89.9958998754712,0.5656886941822757,56.6,Alto
7,0.0,1.0,5,0.0,2019.857142857143,0.5714285714285714,0.0,198_105,20.594144144143826,-89.99107595083456,0.5788636921471848,57.9,Alto
1,0.0,1.0,1,0.0,2024.0,1.0,0.0,198_106,20.594144144143826,-89.98625202619792,0.4476832873392588,44.8,Medio
