zona_id,lat_centro,lon_centro,total_negocios,empleados_promedio,pct_micro,num_sectores_distintos,pct_sector_informal,año_alta_promedio,pct_recientes_3a,pct_recientes_1a,nuevos_formalizados,alta_formalizacion
175_86,20.49054054054026,-90.0827305189307,10,0.0,1.0,5,0.0,2018.6,0.2,0.0,0,1
175_87,20.49054054054026,-90.07790659429406,17,0.0,1.0,7,0.0,2016.1764705882354,0.29411764705882354,0.0,0,1
175_88,20.49054054054026,-90.07308266965742,3,0.0,1.0,3,0.0,2017.6666666666667,0.3333333333333333,0.0,0,1
175_160,20.49054054054026,-89.7257600958194,2,0.0,1.0,2,0.0,2021.5,0.5,0.0,0,1
175_161,20.49054054054026,-89.72093617118276,25,0.0,1.0,6,0.0,2017.8,0.24,0.0,0,1
175_162,20.49054054054026,-89.71611224654612,72,0.0,1.0,9,0.0,2017.8055555555557,0.3472222222222222,0.013888888888888888,0,1
175_163,20.49054054054026,-89.71128832190948,47,0.0,1.0,9,0.0,2015.8510638297873,0.2978723404255319,0.0,0,1
175_164,20.49054054054026,-89.70646439727284,6,0.0,1.0,4,0.0,2020.0,0.5,0.0,0,1
175_165,20.49054054054026,-89.7016404726362,7,0.0,1.0,4,0.0,2021.857142857143,0.7142857142857143,0.0,0,1
175_166,20.49054054054026,-89.69681654799956,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
175_187,20.49054054054026,-89.59551413063014,3,0.0,1.0,2,0.0,2017.3333333333333,0.0,0.0,0,1
175_188,20.49054054054026,-89.5906902059935,33,0.0,1.0,7,0.0,2020.090909090909,0.5757575757575758,0.0,0,1
175_189,20.49054054054026,-89.58586628135686,3,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,1
175_327,20.49054054054026,-88.92016468150064,21,0.0,1.0,5,0.0,2024.0,1.0,0.0,0,1
175_328,20.49054054054026,-88.915340756864,48,0.0,1.0,9,0.0,2024.0,1.0,0.0,0,1
175_329,20.49054054054026,-88.91051683222736,22,0.0,1.0,4,0.0,2024.0,1.0,0.0,0,1
176_87,20.495045045044762,-90.07790659429406,6,0.0,1.0,4,0.0,2020.0,0.6666666666666666,0.0,0,1
176_161,20.495045045044762,-89.72093617118276,3,0.0,1.0,3,0.0,2022.3333333333333,0.6666666666666666,0.0,0,1
176_162,20.495045045044762,-89.71611224654612,32,0.0,1.0,6,0.0,2016.125,0.1875,0.0,0,1
176_163,20.495045045044762,-89.71128832190948,32,0.0,1.0,5,0.0,2017.21875,0.375,0.03125,0,1
176_164,20.495045045044762,-89.70646439727284,2,0.0,1.0,2,0.0,2019.0,0.5,0.0,0,1
176_187,20.495045045044762,-89.59551413063014,19,0.0,1.0,6,0.0,2020.0526315789473,0.5263157894736842,0.0,0,1
176_188,20.495045045044762,-89.5906902059935,92,0.0,1.0,15,0.0,2018.2391304347825,0.40217391304347827,0.021739130434782608,0,1
176_189,20.495045045044762,-89.58586628135686,11,0.0,1.0,5,0.0,2017.6363636363637,0.5454545454545454,0.0,0,1
176_327,20.495045045044762,-88.92016468150064,13,0.0,1.0,5,0.0,2024.0,1.0,0.0,0,1
176_328,20.495045045044762,-88.915340756864,70,0.0,1.0,5,0.0,2024.0,1.0,0.0,0,1
176_329,20.495045045044762,-88.91051683222736,2,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
177_81,20.499549549549265,-90.1068501421139,7,0.0,1.0,5,0.0,2017.7142857142858,0.2857142857142857,0.0,0,1
177_88,20.499549549549265,-90.07308266965742,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
177_162,20.499549549549265,-89.71611224654612,2,0.0,1.0,2,0.0,2021.5,0.5,0.0,0,1
177_163,20.499549549549265,-89.71128832190948,2,0.0,1.0,2,0.0,2017.0,0.5,0.0,0,1
177_187,20.499549549549265,-89.59551413063014,24,0.0,1.0,7,0.0,2021.875,0.7916666666666666,0.0,0,1
177_188,20.499549549549265,-89.5906902059935,102,0.0,1.0,11,0.0,2016.5686274509803,0.3627450980392157,0.0,0,1
177_189,20.499549549549265,-89.58586628135686,13,0.0,1.0,5,0.0,2016.923076923077,0.23076923076923078,0.0,0,1
177_190,20.499549549549265,-89.58104235672022,4,0.0,1.0,3,0.0,2016.75,0.25,0.0,0,1
177_327,20.499549549549265,-88.92016468150064,4,0.0,1.0,2,0.0,2024.0,1.0,0.0,0,1
177_328,20.499549549549265,-88.915340756864,20,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,1
178_80,20.504054054053768,-90.11167406675054,87,0.0,1.0,8,0.0,2018.1264367816093,0.26436781609195403,0.0,0,1
178_81,20.504054054053768,-90.1068501421139,84,0.0,1.0,6,0.0,2016.7380952380952,0.14285714285714285,0.0,0,1
178_82,20.504054054053768,-90.10202621747726,5,0.0,1.0,2,0.0,2020.0,0.2,0.0,0,1
178_88,20.504054054053768,-90.07308266965742,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
178_163,20.504054054053768,-89.71128832190948,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
178_188,20.504054054053768,-89.5906902059935,9,0.0,1.0,5,0.0,2016.111111111111,0.3333333333333333,0.0,0,1
179_79,20.50855855855827,-90.11649799138718,40,0.0,1.0,6,0.0,2017.225,0.225,0.0,0,1
179_80,20.50855855855827,-90.11167406675054,119,0.0,1.0,11,0.0,2017.8487394957983,0.3277310924369748,0.0,0,1
179_81,20.50855855855827,-90.1068501421139,64,0.0,1.0,7,0.0,2017.90625,0.265625,0.0,0,1
179_82,20.50855855855827,-90.10202621747726,4,0.0,1.0,1,0.0,2017.75,0.25,0.0,0,1
179_163,20.50855855855827,-89.71128832190948,6,0.0,1.0,2,0.0,2017.6666666666667,0.3333333333333333,0.0,0,1
180_79,20.513063063062773,-90.11649799138718,3,0.0,1.0,3,0.0,2019.3333333333333,0.6666666666666666,0.0,0,1
183_240,20.526576576576282,-89.33984612488825,4,0.0,1.0,1,0.0,2021.5,0.75,0.0,0,1
183_241,20.526576576576282,-89.33502220025161,27,0.0,1.0,6,0.0,2018.888888888889,0.37037037037037035,0.0,0,1
183_242,20.526576576576282,-89.33019827561498,22,0.0,1.0,4,0.0,2019.090909090909,0.36363636363636365,0.0,0,1
183_243,20.526576576576282,-89.32537435097834,11,0.0,1.0,3,0.0,2018.1818181818182,0.18181818181818182,0.0,0,1
184_240,20.531081081080785,-89.33984612488825,73,0.0,1.0,6,0.0,2018.7671232876712,0.3287671232876712,0.0,0,1
184_241,20.531081081080785,-89.33502220025161,156,0.0,1.0,11,0.0,2016.8974358974358,0.25,0.0,0,1
184_242,20.531081081080785,-89.33019827561498,247,0.0,1.0,12,0.0,2017.0404858299596,0.2631578947368421,0.0,0,1
184_243,20.531081081080785,-89.32537435097834,84,0.0,1.0,5,0.0,2017.75,0.35714285714285715,0.0,0,1
184_460,20.531081081080785,-88.27858270482761,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
184_461,20.531081081080785,-88.27375878019097,35,0.0,1.0,4,0.0,2020.1714285714286,0.2857142857142857,0.0,0,1
184_462,20.531081081080785,-88.26893485555433,33,0.0,1.0,4,0.0,2022.1818181818182,0.5757575757575758,0.0,0,1
185_239,20.535585585585288,-89.3446700495249,4,0.0,1.0,1,0.0,2019.25,0.5,0.0,0,1
185_240,20.535585585585288,-89.33984612488825,101,0.0,1.0,6,0.0,2017.930693069307,0.3069306930693069,0.0,0,1
185_241,20.535585585585288,-89.33502220025161,359,0.0,1.0,15,0.0,2017.6406685236768,0.3203342618384401,0.008356545961002786,0,1
185_242,20.535585585585288,-89.33019827561498,235,0.0,1.0,13,0.0,2016.736170212766,0.2723404255319149,0.00851063829787234,0,1
185_243,20.535585585585288,-89.32537435097834,24,0.0,1.0,6,0.0,2018.2916666666667,0.375,0.041666666666666664,0,1
185_244,20.535585585585288,-89.3205504263417,6,0.0,1.0,2,0.0,2020.0,0.6666666666666666,0.0,0,1
185_461,20.535585585585288,-88.27375878019097,114,0.0,1.0,5,0.0,2018.4912280701753,0.40350877192982454,0.0,0,1
185_462,20.535585585585288,-88.26893485555433,165,0.0,1.0,11,0.0,2019.1090909090908,0.3878787878787879,0.006060606060606061,0,1
185_463,20.535585585585288,-88.2641109309177,26,0.0,1.0,5,0.0,2019.4615384615386,0.46153846153846156,0.0,0,1
186_239,20.54009009008979,-89.3446700495249,4,0.0,1.0,3,0.0,2018.0,0.25,0.0,0,1
186_240,20.54009009008979,-89.33984612488825,152,0.0,1.0,9,0.0,2018.6907894736842,0.3881578947368421,0.006578947368421052,0,1
186_241,20.54009009008979,-89.33502220025161,148,0.0,1.0,9,0.0,2017.6351351351352,0.3716216216216216,0.006756756756756757,0,1
186_242,20.54009009008979,-89.33019827561498,124,0.0,1.0,8,0.0,2018.274193548387,0.3467741935483871,0.0,0,1
186_346,20.54009009008979,-88.82851011340449,4,0.0,1.0,4,0.0,2022.75,0.75,0.0,0,1
186_347,20.54009009008979,-88.82368618876785,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
186_461,20.54009009008979,-88.27375878019097,48,0.0,1.0,6,0.0,2017.7708333333333,0.3125,0.0,0,1
186_462,20.54009009008979,-88.26893485555433,128,0.0,1.0,8,0.0,2019.2890625,0.390625,0.015625,0,1
186_463,20.54009009008979,-88.2641109309177,4,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,1
187_132,20.544594594594294,-89.8608299856453,4,0.0,1.0,4,0.0,2021.5,0.5,0.0,0,1
187_133,20.544594594594294,-89.85600606100866,6,0.0,1.0,4,0.0,2017.6666666666667,0.5,0.0,0,1
187_134,20.544594594594294,-89.85118213637202,1,0.0,1.0,1,0.0,2014.0,0.0,0.0,0,1
187_164,20.544594594594294,-89.70646439727284,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
187_240,20.544594594594294,-89.33984612488825,3,0.0,1.0,1,0.0,2017.3333333333333,0.3333333333333333,0.0,0,1
187_241,20.544594594594294,-89.33502220025161,17,0.0,1.0,4,0.0,2018.0,0.29411764705882354,0.0,0,1
187_242,20.544594594594294,-89.33019827561498,24,0.0,1.0,5,0.0,2020.5416666666667,0.4583333333333333,0.0,0,1
187_345,20.544594594594294,-88.83333403804113,15,0.0,1.0,4,0.0,2019.0666666666666,0.4,0.0,0,1
187_346,20.544594594594294,-88.82851011340449,59,0.0,1.0,6,0.0,2019.1864406779662,0.4406779661016949,0.0,0,1
187_347,20.544594594594294,-88.82368618876785,41,0.0,1.0,5,0.0,2018.3902439024391,0.4634146341463415,0.0,0,1
187_348,20.544594594594294,-88.81886226413121,1,0.0,1.0,1,0.0,2010.0,0.0,0.0,0,1
187_462,20.544594594594294,-88.26893485555433,6,0.0,1.0,5,0.0,2020.3333333333333,0.5,0.0,0,1
187_463,20.544594594594294,-88.2641109309177,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
188_69,20.549099099098797,-90.16473723775357,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
188_131,20.549099099098797,-89.86565391028194,2,0.0,1.0,2,0.0,2019.0,0.5,0.0,0,1
188_132,20.549099099098797,-89.8608299856453,30,0.0,1.0,8,0.0,2018.4,0.43333333333333335,0.0,0,1
188_133,20.549099099098797,-89.85600606100866,67,0.0,1.0,10,0.0,2015.686567164179,0.26865671641791045,0.0,0,1
188_134,20.549099099098797,-89.85118213637202,26,0.0,1.0,9,0.0,2018.7692307692307,0.3076923076923077,0.0,0,1
188_243,20.549099099098797,-89.32537435097834,6,0.0,1.0,2,0.0,2024.0,1.0,0.0,0,1
188_345,20.549099099098797,-88.83333403804113,27,0.0,1.0,8,0.0,2017.3703703703704,0.2222222222222222,0.0,0,1
188_346,20.549099099098797,-88.82851011340449,117,0.0,1.0,15,0.0,2019.059829059829,0.452991452991453,0.02564102564102564,0,1
188_347,20.549099099098797,-88.82368618876785,88,0.0,1.0,11,0.0,2018.9772727272727,0.4659090909090909,0.022727272727272728,0,1
188_348,20.549099099098797,-88.81886226413121,18,0.0,1.0,6,0.0,2019.4444444444443,0.4444444444444444,0.0,0,1
188_349,20.549099099098797,-88.81403833949457,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
189_131,20.5536036036033,-89.86565391028194,4,0.0,1.0,3,0.0,2020.5,0.75,0.0,0,1
189_132,20.5536036036033,-89.8608299856453,24,0.0,1.0,7,0.0,2014.7083333333333,0.16666666666666666,0.0,0,1
189_133,20.5536036036033,-89.85600606100866,67,0.0,1.0,12,0.0,2015.7761194029852,0.26865671641791045,0.0,0,1
189_134,20.5536036036033,-89.85118213637202,8,0.0,1.0,4,0.0,2019.75,0.625,0.0,0,1
189_215,20.5536036036033,-89.46044424080424,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
189_235,20.5536036036033,-89.36396574807145,2,0.0,1.0,1,0.0,2018.5,0.0,0.0,0,1
189_345,20.5536036036033,-88.83333403804113,2,0.0,1.0,2,0.0,2016.5,0.0,0.0,0,1
189_346,20.5536036036033,-88.82851011340449,32,0.0,1.0,7,0.0,2018.84375,0.46875,0.0,0,1
189_347,20.5536036036033,-88.82368618876785,25,0.0,1.0,7,0.0,2021.8,0.68,0.0,0,1
190_132,20.558108108107803,-89.8608299856453,3,0.0,1.0,3,0.0,2014.6666666666667,0.3333333333333333,0.0,0,1
190_133,20.558108108107803,-89.85600606100866,4,0.0,1.0,3,0.0,2020.5,0.75,0.0,0,1
190_134,20.558108108107803,-89.85118213637202,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
190_164,20.558108108107803,-89.70646439727284,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
190_347,20.558108108107803,-88.82368618876785,4,0.0,1.0,3,0.0,2019.25,0.5,0.0,0,1
191_347,20.562612612612305,-88.82368618876785,2,0.0,1.0,2,0.0,2010.0,0.0,0.0,0,1
192_122,20.56711711711681,-89.90906923201169,1,0.0,1.0,1,0.0,2020.0,0.0,0.0,0,1
192_411,20.56711711711681,-88.51495501202294,24,0.0,1.0,6,0.0,2017.9583333333333,0.2916666666666667,0.0,0,1
192_412,20.56711711711681,-88.5101310873863,55,0.0,1.0,11,0.0,2019.9454545454546,0.45454545454545453,0.0,0,1
193_105,20.57162162162131,-89.99107595083456,1,0.0,1.0,1,0.0,2014.0,0.0,0.0,0,1
193_411,20.57162162162131,-88.51495501202294,16,0.0,1.0,5,0.0,2019.375,0.4375,0.0,0,1
193_412,20.57162162162131,-88.5101310873863,27,0.0,1.0,4,0.0,2019.6666666666667,0.4074074074074074,0.0,0,1
194_102,20.576126126125814,-90.00554772474447,2,0.0,1.0,2,0.0,2017.0,0.5,0.0,0,1
194_103,20.576126126125814,-90.00072380010783,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
194_104,20.576126126125814,-89.9958998754712,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
194_105,20.576126126125814,-89.99107595083456,8,0.0,1.0,3,0.0,2019.75,0.5,0.0,0,1
194_412,20.576126126125814,-88.5101310873863,9,0.0,1.0,1,0.0,2021.2222222222222,0.4444444444444444,0.0,0,1
195_99,20.580630630630317,-90.02001949865439,1,0.0,1.0,1,0.0,2010.0,0.0,0.0,0,1
195_100,20.580630630630317,-90.01519557401775,7,0.0,1.0,4,0.0,2015.7142857142858,0.14285714285714285,0.0,0,1
195_101,20.580630630630317,-90.01037164938111,9,0.0,1.0,5,0.0,2016.111111111111,0.3333333333333333,0.0,0,1
195_102,20.580630630630317,-90.00554772474447,28,0.0,1.0,7,0.0,2016.0,0.32142857142857145,0.0,0,1
195_103,20.580630630630317,-90.00072380010783,50,0.0,1.0,11,0.0,2017.4,0.3,0.02,0,1
195_104,20.580630630630317,-89.9958998754712,40,0.0,1.0,8,0.0,2018.2,0.375,0.0,0,1
195_105,20.580630630630317,-89.99107595083456,17,0.0,1.0,7,0.0,2019.4705882352941,0.47058823529411764,0.0,0,1
195_106,20.580630630630317,-89.98625202619792,3,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,1
196_99,20.58513513513482,-90.02001949865439,1,0.0,1.0,1,0.0,2014.0,0.0,0.0,0,1
196_100,20.58513513513482,-90.01519557401775,8,0.0,1.0,6,0.0,2017.0,0.5,0.0,0,1
196_101,20.58513513513482,-90.01037164938111,44,0.0,1.0,10,0.0,2019.5,0.5,0.0,0,1
196_102,20.58513513513482,-90.00554772474447,77,0.0,1.0,12,0.0,2016.6103896103896,0.3116883116883117,0.025974025974025976,0,1
196_103,20.58513513513482,-90.00072380010783,315,0.0,1.0,17,0.0,2015.8031746031745,0.26031746031746034,0.009523809523809525,0,1
196_104,20.58513513513482,-89.9958998754712,54,0.0,1.0,9,0.0,2017.0555555555557,0.35185185185185186,0.0,0,1
196_105,20.58513513513482,-89.99107595083456,13,0.0,1.0,7,0.0,2022.0,0.6923076923076923,0.0,0,1
196_106,20.58513513513482,-89.98625202619792,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
196_308,20.58513513513482,-89.01181924959678,18,0.0,1.0,8,0.0,2019.611111111111,0.4444444444444444,0.0,0,1
196_309,20.58513513513482,-89.00699532496014,13,0.0,1.0,5,0.0,2023.2307692307693,0.8461538461538461,0.0,0,1
197_100,20.589639639639323,-90.01519557401775,8,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,1
197_101,20.589639639639323,-90.01037164938111,46,0.0,1.0,7,0.0,2020.195652173913,0.5434782608695652,0.0,0,1
197_102,20.589639639639323,-90.00554772474447,54,0.0,1.0,8,0.0,2018.7222222222222,0.46296296296296297,0.018518518518518517,0,1
197_103,20.589639639639323,-90.00072380010783,66,0.0,1.0,11,0.0,2018.5757575757575,0.4393939393939394,0.045454545454545456,0,1
197_104,20.589639639639323,-89.9958998754712,30,0.0,1.0,7,0.0,2018.8666666666666,0.4666666666666667,0.0,0,1
197_105,20.589639639639323,-89.99107595083456,11,0.0,1.0,5,0.0,2017.0,0.2727272727272727,0.0,0,1
197_307,20.589639639639323,-89.01664317423342,4,0.0,1.0,2,0.0,2024.0,1.0,0.0,0,1
197_308,20.589639639639323,-89.01181924959678,55,0.0,1.0,6,0.0,2020.4727272727273,0.5818181818181818,0.0,0,1
197_309,20.589639639639323,-89.00699532496014,30,0.0,1.0,7,0.0,2019.1,0.4666666666666667,0.0,0,1
197_310,20.589639639639323,-89.0021714003235,2,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
198_88,20.594144144143826,-90.07308266965742,1,0.0,1.0,1,0.0,2025.0,1.0,1.0,0,1
198_100,20.594144144143826,-90.01519557401775,5,0.0,1.0,4,0.0,2023.0,0.8,0.0,0,1
198_101,20.594144144143826,-90.01037164938111,7,0.0,1.0,4,0.0,2018.4285714285713,0.42857142857142855,0.0,0,1
198_102,20.594144144143826,-90.00554772474447,16,0.0,1.0,5,0.0,2020.375,0.5625,0.0,0,1
198_103,20.594144144143826,-90.00072380010783,22,0.0,1.0,5,0.0,2020.090909090909,0.5909090909090909,0.0,0,1
198_104,20.594144144143826,-89.9958998754712,16,0.0,1.0,7,0.0,2019.75,0.5625,0.0,0,1
198_105,20.594144144143826,-89.99107595083456,7,0.0,1.0,5,0.0,2019.857142857143,0.5714285714285714,0.0,0,1
198_106,20.594144144143826,-89.98625202619792,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
198_306,20.594144144143826,-89.02146709887006,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
198_307,20.594144144143826,-89.01664317423342,18,0.0,1.0,3,0.0,2022.111111111111,0.8333333333333334,0.0,0,1
198_308,20.594144144143826,-89.01181924959678,93,0.0,1.0,9,0.0,2019.741935483871,0.5591397849462365,0.0,0,1
198_309,20.594144144143826,-89.00699532496014,113,0.0,1.0,13,0.0,2018.6194690265486,0.48672566371681414,0.0,0,1
198_310,20.594144144143826,-89.0021714003235,35,0.0,1.0,6,0.0,2021.0,0.6857142857142857,0.0,0,1
198_311,20.594144144143826,-88.99734747568687,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
198_462,20.594144144143826,-88.26893485555433,5,0.0,1.0,3,0.0,2020.0,0.4,0.0,0,1
198_463,20.594144144143826,-88.2641109309177,15,0.0,1.0,5,0.0,2020.0666666666666,0.4,0.0,0,1
198_483,20.594144144143826,-88.16763243818491,15,0.0,1.0,5,0.0,2024.0,1.0,0.0,0,1
198_484,20.594144144143826,-88.16280851354827,37,0.0,1.0,5,0.0,2024.0,1.0,0.0,0,1
198_485,20.594144144143826,-88.15798458891163,2,0.0,1.0,2,0.0,2024.0,1.0,0.0,0,1
199_307,20.59864864864833,-89.01664317423342,19,0.0,1.0,7,0.0,2018.4736842105262,0.42105263157894735,0.0,0,1
199_308,20.59864864864833,-89.01181924959678,74,0.0,1.0,8,0.0,2020.337837837838,0.6351351351351351,0.0,0,1
199_309,20.59864864864833,-89.00699532496014,116,0.0,1.0,14,0.0,2018.5258620689656,0.47413793103448276,0.008620689655172414,0,1
199_310,20.59864864864833,-89.0021714003235,40,0.0,1.0,7,0.0,2020.825,0.625,0.0,0,1
199_311,20.59864864864833,-88.99734747568687,3,0.0,1.0,2,0.0,2022.3333333333333,0.6666666666666666,0.0,0,1
199_462,20.59864864864833,-88.26893485555433,21,0.0,1.0,4,0.0,2018.6190476190477,0.23809523809523808,0.0,0,1
199_463,20.59864864864833,-88.2641109309177,48,0.0,1.0,8,0.0,2018.7083333333333,0.3333333333333333,0.0,0,1
199_464,20.59864864864833,-88.25928700628106,3,0.0,1.0,1,0.0,2017.6666666666667,0.3333333333333333,0.0,0,1
199_483,20.59864864864833,-88.16763243818491,40,0.0,1.0,6,0.0,2024.0,1.0,0.0,0,1
199_484,20.59864864864833,-88.16280851354827,109,0.0,1.0,11,0.0,2024.0,1.0,0.0,0,1
199_485,20.59864864864833,-88.15798458891163,18,0.0,1.0,4,0.0,2024.0,1.0,0.0,0,1
200_306,20.60315315315283,-89.02146709887006,6,0.0,1.0,2,0.0,2020.8333333333333,0.6666666666666666,0.0,0,1
200_307,20.60315315315283,-89.01664317423342,35,0.0,1.0,6,0.0,2020.8857142857144,0.6285714285714286,0.0,0,1
200_308,20.60315315315283,-89.01181924959678,49,0.0,1.0,7,0.0,2019.469387755102,0.42857142857142855,0.0,0,1
200_309,20.60315315315283,-89.00699532496014,26,0.0,1.0,5,0.0,2021.923076923077,0.7307692307692307,0.0,0,1
200_310,20.60315315315283,-89.0021714003235,7,0.0,1.0,6,0.0,2017.5714285714287,0.2857142857142857,0.0,0,1
200_462,20.60315315315283,-88.26893485555433,54,0.0,1.0,8,0.0,2017.7407407407406,0.3148148148148148,0.0,0,1
200_463,20.60315315315283,-88.2641109309177,128,0.0,1.0,13,0.0,2016.4140625,0.21875,0.0,0,1
200_464,20.60315315315283,-88.25928700628106,6,0.0,1.0,3,0.0,2016.0,0.16666666666666666,0.0,0,1
200_483,20.60315315315283,-88.16763243818491,3,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,1
200_484,20.60315315315283,-88.16280851354827,11,0.0,1.0,3,0.0,2024.0,1.0,0.0,0,1
200_485,20.60315315315283,-88.15798458891163,3,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
201_85,20.607657657657334,-90.08755444356734,1,0.0,1.0,1,0.0,2010.0,0.0,0.0,0,1
201_308,20.607657657657334,-89.01181924959678,3,0.0,1.0,3,0.0,2022.3333333333333,0.6666666666666666,0.0,0,1
201_462,20.607657657657334,-88.26893485555433,15,0.0,1.0,4,0.0,2015.2666666666667,0.06666666666666667,0.0,0,1
201_463,20.607657657657334,-88.2641109309177,33,0.0,1.0,4,0.0,2018.2727272727273,0.2727272727272727,0.030303030303030304,0,1
201_464,20.607657657657334,-88.25928700628106,12,0.0,1.0,4,0.0,2016.25,0.25,0.0,0,1
201_497,20.607657657657334,-88.10009749327196,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
202_432,20.612162162161837,-88.41365259465351,3,0.0,1.0,1,0.0,2020.6666666666667,0.6666666666666666,0.0,0,1
202_497,20.612162162161837,-88.10009749327196,27,0.0,1.0,4,0.0,2019.148148148148,0.37037037037037035,0.0,0,1
202_498,20.612162162161837,-88.09527356863532,73,0.0,1.0,4,0.0,2019.3013698630136,0.2191780821917808,0.0,0,1
202_499,20.612162162161837,-88.09044964399868,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
203_431,20.61666666666634,-88.41847651929015,11,0.0,1.0,3,0.0,2018.6363636363637,0.36363636363636365,0.0,0,1
203_432,20.61666666666634,-88.41365259465351,27,0.0,1.0,5,0.0,2020.037037037037,0.48148148148148145,0.0,0,1
203_496,20.61666666666634,-88.1049214179086,2,0.0,1.0,2,0.0,2021.5,0.5,0.0,0,1
203_497,20.61666666666634,-88.10009749327196,112,0.0,1.0,11,0.0,2017.875,0.3125,0.0,0,1
203_498,20.61666666666634,-88.09527356863532,103,0.0,1.0,8,0.0,2018.9029126213593,0.27184466019417475,0.0,0,1
204_71,20.621171171170843,-90.15508938848029,2,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
204_114,20.621171171170843,-89.9476606291048,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
204_214,20.621171171170843,-89.46526816544088,1,0.0,1.0,1,0.0,2019.0,0.0,0.0,0,1
204_430,20.621171171170843,-88.42330044392679,9,0.0,1.0,4,0.0,2020.5555555555557,0.5555555555555556,0.0,0,1
204_431,20.621171171170843,-88.41847651929015,99,0.0,1.0,10,0.0,2019.4949494949494,0.4444444444444444,0.0,0,1
204_432,20.621171171170843,-88.41365259465351,112,0.0,1.0,13,0.0,2018.1964285714287,0.39285714285714285,0.008928571428571428,0,1
204_433,20.621171171170843,-88.40882867001687,27,0.0,1.0,3,0.0,2018.888888888889,0.37037037037037035,0.0,0,1
204_496,20.621171171170843,-88.1049214179086,12,0.0,1.0,3,0.0,2018.8333333333333,0.5,0.0,0,1
204_497,20.621171171170843,-88.10009749327196,80,0.0,1.0,6,0.0,2019.1125,0.3875,0.0,0,1
204_498,20.621171171170843,-88.09527356863532,11,0.0,1.0,2,0.0,2020.0,0.36363636363636365,0.0,0,1
205_207,20.625675675675346,-89.49903563789735,1,0.0,1.0,1,0.0,2024.0,1.0,0.0,0,1
205_431,20.625675675675346,-88.41847651929015,23,0.0,1.0,5,0.0,2020.3478260869565,0.4782608695652174,0.0,0,1
205_432,20.625675675675346,-88.41365259465351,41,0.0,1.0,7,0.0,2018.341463414634,0.36585365853658536,0.0,0,1
205_433,20.625675675675346,-88.40882867001687,3,0.0,1.0,2,0.0,2019.0,0.3333333333333333,0.0,0,1
205_470,20.625675675675346,-88.23034345846122,4,0.0,1.0,4,0.0,2020.5,0.75,0.0,0,1
205_471,20.625675675675346,-88.22551953382458,13,0.0,1.0,5,0.0,2019.1538461538462,0.46153846153846156,0.0,0,1
205_472,20.625675675675346,-88.22069560918794,8,0.0,1.0,3,0.0,2017.375,0.25,0.0,0,1
205_473,20.625675675675346,-88.2158716845513,12,0.0,1.0,5,0.0,2020.3333333333333,0.4166666666666667,0.0,0,1
206_117,20.63018018017985,-89.93318885519489,1,0.0,1.0,1,0.0,2010.0,0.0,0.0,0,1
206_471,20.63018018017985,-88.22551953382458,12,0.0,1.0,4,0.0,2018.75,0.3333333333333333,0.0,0,1
206_472,20.63018018017985,-88.22069560918794,78,0.0,1.0,10,0.0,2018.2051282051282,0.3717948717948718,0.0,0,1
206_473,20.63018018017985,-88.2158716845513,79,0.0,1.0,12,0.0,2018.759493670886,0.4810126582278481,0.0,0,1
206_474,20.63018018017985,-88.21104775991466,31,0.0,1.0,9,0.0,2018.967741935484,0.3548387096774194,0.0,0,1
206_475,20.63018018017985,-88.20622383527802,2,0.0,1.0,2,0.0,2024.0,1.0,0.0,0,1
